123445.0000,6325.8,"N",1023.53,"E",1,9,23.5,"M",0.99,"N",1.8,"K",,"T",,"M",19.4,17.8,86.8,100.9,-0.99,,,,,,,,,,,,,,,,,,,,,
123446.0000,6325.8,"N",1023.53,"E",1,9,23.1,"M",,"N",1.8,"K",,"T",,"M",19.5,17.8,86.8,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123447.0000,6325.8,"N",1023.53,"E",1,9,20.9,"M",1.86,"N",3.5,"K",,"T",,"M",19.5,17.8,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123448.0000,6325.8,"N",1023.54,"E",1,9,20.3,"M",1.21,"N",2.2,"K",,"T",,"M",19.2,17.8,86.8,100.9,-0.99,,,,,,,,,,,,,,,,,,,,,
123450.0000,6325.8,"N",1023.54,"E",1,8,19.5,"M",,"N123450.000",23450,6325.8,25.8,7,"N",03/19/02,19.2,17.8,86.8,100123451,6325.8,"N",1023.54,"E",1,8,16.9,"M",,"N",0.9,"K",,"T",,"M",19.2,17.8,86.8,100.9,-1,
123452123452.0000,2,0.79,949,0.54,379,9,,,,,,,,,"2.23T",,19.1,17.8,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123453.0000,6325.79,"N",1023.54,"E",1,8,12.1,"M",0.8,"N",1.5,"K",,"T",,"M",19,17.8,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123454.0000,6325.79,"N",1023.54,"E",1,7,8.21,"M",0.7,"N",1.3,"K",,"T",,"M",18.9,17.8,86.8,100.9,-0.88,,,,,,,,,,,,,,,,,,,,,
123457.0000,6325.79,"N",1023.54,"E",1,7,-1.7,"M",,"N",1.8,"K",,"T",,"M",18.7,17.8,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123458.0000,6325.79,"N",1023.54,"E",1,7,-1.8,"M",,"N",2.7,"K",,"T",,"M",18.7,17.8,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123459.0000,6325.79,"N",1023.54,"E",1,7,-1.8,"M",,"N",3.4,9,0,25.79,0.79,"N",18.7,17.8,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123500.0000,6325.79,"N",1023.54,"E",1,6,-0.1,"M",0.9,"N",1.7,"K",,"T",,"M",18.7,17.8,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123501.0000,6325.79,"N",1023.54,"E",1,7,0.81,"M",,"N",1.7,"K",,"T",,"M",18.7,17.8,86.8,101,-1,,,,,,,,,,,,,,,,,,,,,
123502.0000,6325.79,"N",1023.54,"E",1,7,0.01,"M",1.21,"N",2.2,"K",,"T",,"M",18.7,17.8,86.8,101,-1,,,,,,,,,,,,,,,,,,,,,
123503.0000,6325.79,"N",1023.54,"E",1,7,-0.4,"M",0.26,"N",0.5,"K",,"T",,"04 18.7",18.7,17.8,86.8,101,-0.99,,,,,,,,,,,,,,,,,,,,,
123505.0000,6325.79,"N",1023.54,"E",1,6,0.74,"M",,"N",0.7,"K",,"T",,"M",18.7,17.8,86.8,100.9,-0.99,,,,,,,,,,,,,,,,,,,,,
123506.0000,6325.79,"N",1023.54,"E",1,6,2.24,"M",,"N",0.5,"K",,"T",,"M",18.7,17.8,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123507.0000,6325.79,"N",1023.54,"E",1,7,4.54,"M",0.4,"N",0.7,"K",,"T",,"M",18.7,17.8,86.8,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123508.0000,6325.79,"N",1023.54,"E",1,7,6.84,"M",0.94,"N",1.7,"K",,"T",,"M",18.7,17.8,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123509.0000,6325.79,"N",1023.54,"E",1,7,7.74,"M",0.24,"N",0.4,"K",,"T",,"M",18.7,17.8,86.8,101,-1,,,,,,,,,,,,,,,,,,,,,
123510.0000,6325.79,"N",1023.54,"E",1,7,11,"M",0.59,"N",1.1,"K",,"T",,"M",18.7,17.8,86.8,101,-1,,,,,,,,,,,,,,,,,,,,,
123512.0000,6325.79,"N",1023.54,"E",1,6,11,"M",,"N",3,"K",,"T",,"M",18.7,17.8,86.8,101,-1,,,,,,,,,,,,,,,,,,,,,
123514.0000,6325.79,"N",1023.54,"E",1,5,8.3,"M",0.1,"N",0.2,"K",,"T",,"M",18.7,17.8,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123516.0000,6325.78,"N",1023.54,"E",1,7,2.5,"M",,"N",1.3,"K",,"T",,"M",18.7,18.1,86.8,101,-1,,,,,,,,,,,,,,,,,,,,,
123517.0000,6325.78,"N",1023.54,"E",1,7,0.3,"M",0.49,"N",0.9,"K",,"T",,"M",18.7,17.9,86.8,101,-0.99,,,,,,,,,,,,,,,,,,,,,
123522.0000,6325.78,"N",1023.54,"E",1,7,-6.9,"M",1.06,"N",2,"K",,"T",,"M",18.7,18.2,86.8,100.9,-0.99,,,,,,,,,,,,,,,,,,,,,
123523.0000,6325.78,"N",1023.54,"E",1,7,-5.9,"M",0.71,"N",1.3,"K",,"T",,"M",18.7,18,86.8,101,-0.99,,,,,,,,,,,,,,,,,,,,,
123524.0000,6325.78,"N",1023.54,"E",1,7,-6.3,"M",0.12,"N",0.2,"K",,"T",,"M",18.7,17.9,86.8,101,-1,,,,,,,,,,,,,,,,,,,,,
123528.0000,6325.78,"N",1023.54,"E",1,7,-2.9,"M",,"N",0.9,"K",,"T",,"M",18.7,17.8,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123529.0000,6325.78,"N",1023.54,"E",1,7,-2.5,"M",0.24,"N",0.4,"K",,"T",,"M",18.7,17.8,88.6,101,-0.99,,,,,,,,,,,,,,,,,,,,,
123530.0000,6325.78,"N",1023.54,"E",1,8,-1.8,"M",0.26,"N",0.5,"K",,"T",,"M",18.7,17.9,86.8,101,-1,,,,,,,,,,,,,,,,,,,,,
123531.0000,6325.78,"N",1023.54,"E",1,6,1.18,"M",,"N",0.5,"K",,"T",,"M",18.7,18.6,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123532.0000,6325.78,"N",1023.54,"E",1,7,2.58,"M",0.8,"N",1.5,"K",,"T",,"M",18.7,18.6,86.8,100.9,-0.88,,,,,,,,,,,,,,,,,,,,,
123534.0000,6325.79,"N",1023.54,"E",1,7,4.48,"M",,"N",1.2,"K",,"T",,"M",18.7,18.6,88,101,-1,,,,,,,,,,,,,,,,,,,,,
123535.0000,6325.79,"N",1023.54,"E",1,7,5.88,"M",,"N",1.6,"K",,"T",,"M",18.7,18.6,89.2,101,-1.22,,,,,,,,,,,,,,,,,,,,,
123536.0000,6325.79,"N",1023.54,"E",1,9,6.78,"M",,"N",0.9,"K",,"T",,"M",18.7,17.8,88.9,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123537.0000,6325.79,"N",1023.54,"E",1,9,8.28,"M",0.45,"N",0.8,"K",,"T",,"M",18.7,17.8,88.3,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123538.0000,6325.79,"N",1023.54,"E",1,9,9.68,"M",0.74,"N",1.4,"K",,"T",,"M",18.7,17.8,88,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123539.0000,6325.79,"N",1023.54,"E",1,9,10.9,"M",0.43,"N",0.8,"K",,"T",,"M",18.7,17.8,87.7,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123540.0000,6325.79,"N",1023.54,"E",1,9,12.1,"M",0.6,"N",1.1,"K",,"T",,"M",18.7,17.1,88,101,-0.88,,,,,,,,,,,,,,,,,,,,,
123542.0000,6325.79,"N",1023.54,"E",1,9,15.3,"M",,"N",3.5,"K",,"T",,"M",18.7,17.1,88.6,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123543.0000,6325.8,"N",1023.54,"E",1,8,16.1,"M",,"N",4.4,"K",,"T",,"M",18.7,17.1,89.2,100.9,-1.22,,,,,,,,,,,,,,,,,,,,,
123544.0000,6325.8,"N",1023.53,"E",1,8,17.1,"M",2.45,"N",4.5,"K",,"T",,"M",18.7,17.1,88.9,101,-0.88,,,,,,,,,,,,,,,,,,,,,
123545.0000,6325.8,"N",1023.53,"E",1,8,17.8,"M",3.65,"N",6.8,"K",,"T",,"M",18.7,17.1,88.9,101,-1.11,,,,,,,,,,,,,,,,,,,,,
123546.0000,6325.8,"N",1023.53,"E",1,8,18.6,"M",,"N",6.8,"K",,"T",,"M",18.7,17.1,88.6,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123547.0000,6325.8,"N",1023.53,"E",1,8,18.9,"M",2.64,"N",4.9,"K",,"T",,"M",18.7,17.1,88.6,100.9,-0.88,,,,,,,,,,,,,,,,,,,,,
123550.0000,6325.8,"N",1023.52,"E",1,8,19.6,"M",,"N",5.3,"K",,"T",,"M",18.7,17.1,87.4,101,-1.11,,,,,,,,,,,,,,,,,,,,,
123551.0000,6325.8,"N",1023.52,"E",1,8,19.2,"M",,"N",5.6,"K",,"T",,"M",18.7,17.1,87.1,100.9,-1.33,,,,,,,,,,,,,,,,,,,,,
123552.0000,6325.8,"N",1023.52,"E",1,8,19.7,"M",2.76,"N",5.1,"K",,"T",,"M",18.7,17.1,86.8,100.9,-1.22,,,,,,,,,,,,,,,,,,,,,
123554.0000,6325.8,"N",1023.52,"E",1,8,20.1,"M",2.82,"N",5.2,"K",,"T",,"M",18.7,17.1,86.8,100.9,-0.77,,,,,,,,,,,,,,,,,,,,,
123555.0000,6325.8,"N",1023.51,"E",1,8,19.2,"M",2.52,"N",4.7,"K",,"T",,"M",18.7,17.1,86.8,100.9,-0.77,,,,,,,,,,,,,,,,,,,,,
123558.0000,6325.8,"N",1023.51,"E",1,8,18.4,"M",,23558,558,25.8,0.8,"N","01023.50 18.7","50 18.7",18.7,17.1,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123559.0000,6325.8,"N",1023.51,"E",1,8,18.6,"M",2.46,"N",4.6,"K",,"T",,"M",18.7,17.1,86.8,100.9,-1.22,,,,,,,,,,,,,,,,,,,,,
123600.0000,6325.8,"N",1023.51,"E",1,8,18.7,"M",2.69,"N",5,"K",,"T",,"M",18.7,17.1,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123601.0000,6325.8,"N",1023.5,"E",1,8,18.7,"M",,"N123601.000",23601,6325.8,25.8,1,"N",03/18/07,18.7,17.1,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123602.0000,6325.8,"N",1023.5,"E",1,7,19,"M",2.38,"N",4.4,"K",,"T",,"M",18.7,17.1,86.8,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123605.0000,6325.8,"N",1023.5,"E",1,8,18.3,"M",,"N",3.8,"K",,"T",,"M",18.8,17.1,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123606.0000,6325.8,"N",1023.5,"E",1,8,18.6,"M",,"N",2.8,"K",,"T",,"M",18.7,17.1,86.8,100.9,-0.99,,,,,,,,,,,,,,,,,,,,,
123607.0000,6325.8,"N",1023.5,"E",1,8,18.5,"M",2.42,"N",4.5,"K",,"T",,"M",19.2,17.1,86.8,100.9,-0.88,,,,,,,,,,,,,,,,,,,,,
123608.0000,6325.8,"N",1023.5,"E",1,8,18.2,"M",2.31,"N",4.3,"K",,"T",,"M",19.5,17.1,86.8,100.8,-1.11,,,,,,,,,,,,,,,,,,,,,
123609.0000,6325.8,"N",1023.5,"E",1,8,18.5,"M",2.35,"N",4.4,"K",,"T",,"M",19.5,17.1,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123610.0000,6325.8,"N",1023.5,"E",1,8,18.3,"M",1.2,"N","2.2123611.000",0,0,0.8,17,"01 19.5",19.5,17.1,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123612.0000,6325.8,"N",1023.5,"E",123612,3612,2,8027,27,0.5,47,,1.4,,,"99 19.5",19.5,17.1,86.8,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123613.0000,6325.8,"N",1023.51,"E",1,8,22.9,"M",,"N",4.1,"K",,"T",,"M",19.5,17.1,86.8,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123619.0000,6325.8,"N",1023.51,"E",1,8,23.9,"M",,"N",1.3,"K",,"T",,"M",19.5,17.1,86.8,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123620.0000,6325.8,"N",1023.51,"E",1,8,23.5,"M",,"N",2.7,"K",,"T",,"M",19.5,17.1,87.1,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123621.0000,6325.8,"N",1023.51,"E",1,8,23.5,"M",,"N",2.6,"K",,"T",,"M",19.2,17.1,87.1,101,-1.11,,,,,,,,,,,,,,,,,,,,,
123622.0000,6325.8,"N",1023.51,"E",1,8,23.4,"M",2.33,"N",4.3,"K",,"T",,"M",19.4,17.1,87.1,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123624.0000,6325.8,"N",1023.5,"E",1,8,25,"M",2.55,"N",4.7,"K",,"T",,"M",19.4,17.1,87.7,100.9,-1,,,,,,,,,,,,,,,,,,,,,
"123625.000123626.000",23626,6325.8,25.8,1023.5,23.5,0.5,2,5.7,7,,73,5.1,1,,"K","80 19.3",19.3,17.1,87.7,100.9,-1.22,,,,,,,,,,,,,,,,,,,,,
123627.0000,6325.8,"N",1023.5,"E",1,8,27,"M",,"N",4.5,"K",,"T",,"M",19.4,17.1,87.4,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123629.0000,6325.8,"N",1023.49,"E",1,7,28,"M",2.64,"N",4.9,"K",,"T",,"M",19.5,17.1,87.1,100.9,-0.88,,,,,,,,,,,,,,,,,,,,,
123630.0000,6325.8,"N",1023.49,"E",1,7,28.2,"M",2.46,"N",4.6,"K",,"T",,"M",19.5,17.1,88,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123631.0000,6325.8,"N",1023.49,"E",1,8,27.6,"M",,"N",4.6,"K",,"T",,"M",19.5,17.1,88,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123632.0000,6325.8,"N",1023.49,"E",1,8,27,"M",2.06,"N",3.8,"K",,"T",,"M",19.5,17.1,87.7,100.9,-1.22,,,,,,,,,,,,,,,,,,,,,
123635.0000,6325.8,"N",1023.49,"E",1,8,26.2,"M",,"N",4,"K",,"T",,"M",19.5,17.1,88.3,100.9,-1.22,,,,,,,,,,,,,,,,,,,,,
123636.0000,6325.8,"N",1023.49,"E",1,7,25.9,"M",,"N",3.9,"K",,"T",,"M",19.5,17.1,89.2,100.9,-1.22,,,,,,,,,,,,,,,,,,,,,
123637.0000,6325.8,"N",1023.49,"E",1,7,24.7,"M",1.95,"N",3.6,"K",,"T",,"M",19.5,17.1,89.2,100.9,-1.33,,,,,,,,,,,,,,,,,,,,,
123638.0000,6325.8,"N",1023.48,"E",1,7,23.1,"M",1.78,"N",3.3,"K",,"T",,"M",19.4,17.1,88.9,100.9,-1.22,,,,,,,,,,,,,,,,,,,,,
123639.0000,6325.8,"N",1023.48,"E",1,7,21,"M",2.4,"N",4.4,"K",,"T",,"M",18.8,17.1,89.2,100.9,-1.22,,,,,,,,,,,,,,,,,,,,,
123641.0000,6325.8,"N",1023.48,"E",1,7,20.1,"M",,"N",4.4,"K",,"T",,"M",18.8,17.1,89.2,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123642.0000,6325.8,"N",1023.48,"E",1,7,19.5,"M",,"N",4.1,"K",,"T",,"M",18.9,17.1,89.2,100.9,-1.22,,,,,,,,,,,,,,,,,,,,,
123644.0000,6325.8,"N",1023.48,"E",1,8,18.7,"M",2.43,"N",4.5,"K",,"T",,"M",18.7,17.1,89.2,100.9,-0.99,,,,,,,,,,,,,,,,,,,,,
123645.0000,6325.8,"N",1023.47,"E",1,8,17.7,"M",2.2,"N",4.1,"K",,"T",,"M",18.7,17.1,89.2,100.9,-0.66,,,,,,,,,,,,,,,,,,,,,
123647.0000,6325.8,"N",1023.47,"E",1,8,16.1,"M",2.21,"N",4.1,"K",,"T",,"M",18.7,17.1,89.2,100.9,-1.33,,,,,,,,,,,,,,,,,,,,,
123649.0000,6325.8,"N",1023.47,"E",1,8,15.4,"M",,"N",123649,,325.8,98,,"23 18.7",18.7,17.1,89.2,100.9,-1.22,,,,,,,,,,,,,,,,,,,,,
123651.0000,6325.8,"N",1023.47,"E",1,8,14.6,"M",,"N",5.4,"K",,"T",,"65 18.7",18.7,17.1,89.2,101,-1.11,,,,,,,,,,,,,,,,,,,,,
123652.0000,6325.8,"N",1023.46,"E",1,8,14.4,"M",2.35,"N",4.4,"K",,"T",,"M",18.7,17.1,89.2,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123653.0000,6325.8,"N",1023.46,"E",1,9,14.3,"M",2.6,"N",4.8,"K",,"T",,"M",18.7,17.1,89.2,100.9,-0.99,,,,,,,,,,,,,,,,,,,,,
123654.0000,6325.8,"N",1023.46,"E",1,9,14.1,"M",2.54,"N",4.7,"K",,"T",,"M",18.7,16.8,89.2,100.9,-0.66,,,,,,,,,,,,,,,,,,,,,
123656.0000,6325.8,"N",1023.46,"E",1,9,13.8,"M",,"N",4.3,"K",,"T",,"M",18.7,16.4,89.2,101,-0.88,,,,,,,,,,,,,,,,,,,,,
123700.0000,6325.8,"N",1023.45,"E",1,7,13.7,"M",2.39,"N",4.4,"K",,"T",,"M",18.7,16.4,89.2,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123702.0000,6325.8,"N",1023.45,"E",1,7,13.9,"M",2.46,"N",4.6,"K",,3703,3,,18.7,16.4,89.2,100.9,-1.33,,,,,,,,,,,,,,,,,,,,,
123705.0000,6325.8,"N","01023.4123705.000",5,0,0,6325.8,,1023.44,"E",1,,,,77,,18.7,16.2,89.2,100.9,-1.22,,,,,,,,,,,,,,,,,,,,,
123713.0000,6325.8,"N",1023.44,"E",1,8123713,23713,325.8,5.8,1023.44,23.44,1,8,2,,"M",18.7,16.4,90.1,100.9,-0.99,,,,,,,,,,,,,,,,,,,,,
123714.0000,6325.8,"N",1023.44,"E",1,8,13.2,"M",0.92,"N",1.7,"K",,"T",,"M",18.7,16.4,89.5,100.9,"-01.00123715.000",6325.8,"N",1023.44,"E",1,8,12.7,"M",1.89,"N",3.5,"K",,"T",,"M",18.7,16.4,89.5,100.9,-1
123716.0000,6325.8,"N",1023.44,"E",1,8,12.6,16,0,8000,0,0.44,389,1,8,6,18.7,16.4,89.5,100.9,-0.99,,,,,,,,,,,,,,,,,,,,,
123717.0000,6325.8,"N",1023.44,"E",1,8,12.5,"M","1.72123718.000",0,0,4,,23.44,0.44,"E",18.7,16.4,90.1,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123719.0000,6325.8,"N",1023.44,"E",1,8,12.6,"M",,"N",3.2,"K",,"T",,"M",18.7,16.4,90.1,100.9,-1.33,,,,,,,,,,,,,,,,,,,,,
"123720.00123720.000",3720,325.8,5.8,23.44,3.44,4432,2,0.6,,0.89,9,0.5,,,,"4T 18.7",18.7,16.6,91.5,100.9,-1.33,,,,,,,,,,,,,,,,,,,,,
"123721.00123721.000",3721,325.8,5.8,23.44,3.44,4442,2,0.7,,0.63,3,0,,,,"4T 18.7",18.7,16.8,90.9,101,-1.11,,,,,,,,,,,,,,,,,,,,,
123723.0000,6325.8,"N",1023.45,"E",1,8,12.3,"M",1.43,"N",2.6,"K",,"T",,"M",18.6,16.4,91.5,100.9,-0.88,,,,,,,,,,,,,,,,,,,,,
123724.0000,6325.8,"N",1023.45,"E",1,8,12.5,"M",1.61,"N",3,"K",,"T",,"M",18.6,16.4,90.4,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123726.0000,6325.8,"N",1023.45,"E",1,8,12.8,"M",,"N",2.4,"K",,"T",,"M",18.2,16.4,90.7,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123727.0000,6325.8,"N",1023.45,"E",1,8,12.7,"M",,"N",2.4,"K",,"T",,"M",18,16.4,90.9,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123730.0000,6325.8,"N",1023.45,"E",1,8,12.8,"M",0.14,"N",0.3,"K",,"T",,"M",17.9,16.4,91.5,100,-1.33,,,,,,,,,,,,,,,,,,,,,
"123731.0123731.000",731,25.8,0.8,23.45,0.45,511,,5,,51,,9,,"K",,"T",17.8,16.4,91.5,100.9,-1.33,,,,,,,,,,,,,,,,,,,,,
123732.0000,6325.8,"N",1023.45,"E",1,123733,3733,25.8,0.8,23.45,3.45,,9,,,,17.8,16.4,90.9,100.9,-1.44,,,,,,,,,,,,,,,,,,,,,
123734.0000,6325.8,"N",1023.45,"E",1,9,15,"M",,"N",0.5,"K",,"T",,"M",17.8,16.4,91.2,100.9,-0.99,,,,,,,,,,,,,,,,,,,,,
123735.0000,6325.8,"N",1023.45,"E",1,9,14.8,"M",,"N",0,"K",,"T",,"M",17.8,16.4,91.2,100.8,-0.88,,,,,,,,,,,,,,,,,,,,,
123123736.0000,0,92,,19,,,9,,,,,,,".41T","1T",,17.8,16.4,91.5,100.9,-0.99,,,,,,,,,,,,,,,,,,,,,
123738.0000,6325.8,"N",1023.45,"E",1,9,13.1,"M",1.05,"N",1.9,"K",,"T",,"M",17.8,16.4,91.5,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123739.0000,6325.8,"N",1023.45,"E",1,9,12.6,"M",0.23,"N",0.4,"K",,"T",,"M",17.8,16.4,91.2,100.8,-1,,,,,,,,,,,,,,,,,,,,,
123741.0000,6325.8,"N",1023.45,"E",1,8,12.9,"M",,"N",0.4,"K",,"T",,"M",17.8,16.4,91.2,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123742.0000,6325.8,"N",1023.45,"E",1,8,13.1,"M",,"N",0.6,"K",,"T",,"M",17.8,16.4,90.7,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123743.0000,6325.8,"N",1023.45,"E",1,8,13,"M",1.41,"N",2.6,"K",,"T",,"M",17.8,16.4,91.5,101,-0.99,,,,,,,,,,,,,,,,,,,,,
123745.0000,6325.8,"N",1023.45,"E",1,8,13.4,"M",2,"N",3.7,"K",,"T",,"M",17.8,16.4,89.2,100.9,-0.88,,,,,,,,,,,,,,,,,,,,,
123746.0000,6325.8,"N",1023.45,"E",1,8,13.6,"M",2.05,"N",3.8,"K",,"T",,"M",17.8,16.4,91.2,101,-0.88,,,,,,,,,,,,,,,,,,,,,
123750.0000,6325.8,"N",1023.44,"E",1,8,14.5,"M",,"N",5.3,"K",,"T",,"M",17.8,16.4,90.9,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123751.0000,6325.8,"N",1023.44,"E",1,8,14.5,"M",,"N",5.7,"K",,"T",,"M",17.8,16.4,91.2,100.9,-0.99,,,,,,,,,,,,,,,,,,,,,
123752.0000,6325.8,"N",1023.44,"E",1,8,14.6,"M",1.56,"N",2.9,"K",,"T",,"M",17.8,17.1,89.8,100.9,-0.99,,,,,,,,,,,,,,,,,,,,,
123753.0000,,"N",0,"E",0,0,,"M",,"N",,"K",,"T",,"M",17.8,17.1,91.5,100.8,-1,,,,,,,,,,,,,,,,,,,,,
123754.0000,6325.8,"N",1023.44,"E",1,7,15,"M",1.23,"N",2.3,"K",,"T",,"M",17.8,17.1,91.5,100.9,-0.88,,,,,,,,,,,,,,,,,,,,,
123756.0000,6325.8,"N",1023.43,"E",1,9,15,"M",,"N",2,"K",,"T",,"37 17.9",17.9,17.8,90.9,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123757.0000,6325.8,"N",1023.43,"E",1,9,14.3,"M",,"N",1.3,"K",,"T",,"M",18.7,17.8,90.7,100.9,-0.88,,,,,,,,,,,,,,,,,,,,,
123758.0000,6325.8,"N",1023.43,"E",1,9,14,"M",1.09,"N",2,"K",,"T",,"M",18.7,17.8,89.5,100.8,-1,,,,,,,,,,,,,,,,,,,,,
123759.0000,6325.8,"N",1023.43,"E",1,9,13.7,"M",1.75,"N",3.2,"K",,"T",,"M",18.7,17.8,89.5,100.8,-1,,,,,,,,,,,,,,,,,,,,,
123800.0000,6325.8,"N",1023.43,"E",1,9,13.7,"M",1.87,"N",3.5,"K",,"T",,"M",18.7,17.8,89.2,100.9,-0.99,,,,,,,,,,,,,,,,,,,,,
123801.0000,6325.8,"N",1023.43,"E",1,9,13.7,"M",2,"N",3.7,"K",,"T",,"M",18.7,17.8,89.2,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123803.0000,6325.8,"N",1023.43,"E",1,9,13.8,"M",,"N",2.8,"K",,"T",,"M",18.7,17.8,89.2,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123805.0000,6325.8,"N",1023.43,"E",1,9,12.9,"M",,"N",3.3,"K",,"T",,"M",19.5,17.1,89.2,100.8,-1,,,,,,,,,,,,,,,,,,,,,
123806.0000,6325.8,"N",1023.43,"E",1,9,13.3,"M",,"N",3,"K",,"T",,"M",19.5,17.1,89.2,100.9,-0.88,,,,,,,,,,,,,,,,,,,,,
123807.0000,6325.8,"N",1023.42,"E",1,9,13.7,"M",1.96,"N",3.6,"K",,"T",,"M",19.5,17.1,89.2,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123808.0000,6325.8,"N",1023.42,"E",1,9,13.7,"M",1.98,"N",3.7,"K",,"T",,"M",19.5,17.1,89.2,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123809.0000,6325.8,"N",1023.42,"E",1,9,14.4,"M",1.78,"N",3.3,"K",,"T",,"M",19.5,17.1,89.2,101.4,-1.22,,,,,,,,,,,,,,,,,,,,,
123811.0000,6325.8,"N",1023.42,"E",1,9,14.7,"M",,1,0,20,0,23.42,3.42,,19.5,17.1,89.2,100.8,-1.22,,,,,,,,,,,,,,,,,,,,,
123812.0000,6325.8,"N",1023.42,"E",1,9,15,"M",,"N",3.4,"K",,"T",,"M",19.5,17.1,89.2,100.9,-0.88,,,,,,,,,,,,,,,,,,,,,
123813.0000,6325.8,"N",1023.42,"E",1,9,15.6,"M",1.62,"N",3,"K",,"T",,"M",19.5,17.1,89.2,100.9,-0.99,,,,,,,,,,,,,,,,,,,,,
123814.0000,6325.8,"N",1023.42,"E",1,9,15.8,"M",2.2,"N",4.1,"K",,"T",,"M",19.5,17.1,89.2,100.9,-1,,,,,,,,,,,,,,,,,,,,,
123815.0000,6325.8,"N",1023.41,"E",1,9,15.7,"M",1.94,"N",3.6,"K",,"T",,"M",19.5,17.1,89.2,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123816.0000,6325.8,"N",1023.41,"E",1,9,15.8,"M",2.01,"N",3.7,"K",,"T",,"M",19.5,17.8,89.2,100.9,-1.22,,,,,,,,,,,,,,,,,,,,,
123819.0000,6325.8,"N",1023.41,"E",1,8,15.9,"M",,"N",3.9,"K",,"T",,"M",20.4,17.8,89.2,100.8,-1.22,,,,,,,,,,,,,,,,,,,,,
123822.0000,6325.8,"N",1023.41,"E",1,8,16.7,"M",1.79,"N",3.3,"K",,"T",,"M",20.4,17.8,89.2,100.8,-1,,,,,,,,,,,,,,,,,,,,,
123826.0000,6325.8,"N",10123826,0,,325.8,0.8,23.4,0.4,8,,,"M",,,03/20/04,20.4,18,89.2,100.8,-1,,,,,,,,,,,,,,,,,,,,,
123827.0000,6325.8,"N",1023.4,"E",1,8,18.6,"M",,"N",3.7,"K",,"T",,"M",20.4,18.5,89.2,100.9,-1.11,,,,,,,,,,,,,,,,,,,,,
123828.0000,6325.8,"N",1023.4,"E",1,8,18.9,"M",2,"N",3.7,"K",,"T",,"M",20.6,18.6,89.2,100.9,-0.88,,,,,,,,,,,,,,,,,,,,,
123829.0000,6325.8,"N",1023.4,"E",1,8,19.1,"M",2.02,"N",3.7,"K",,"T",,"M",20.6,18.6,89.2,100.9,-1,,,,,,,,,,,,,,,,,,,,,
